route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
2012514,2773711,1027737111872834,USUR,USUR,0,
2012514,2773712,1027737121872834,USUR,USUR,0,
2012514,2773711,227737111872834,USUR,USUR,0,
2012514,2773712,227737121872834,USUR,USUR,0,
2012514,2773711,1027737111872850,STER,STER,0,
2012514,2773712,1027737121872850,STER,STER,0,
2012514,2773711,1827737111872850,STER,STER,0,
2012514,2773712,1827737121872850,STER,STER,0,
2012514,2773711,227737111872850,STER,STER,0,
2012514,2773712,227737121872850,STER,STER,0,
2012514,2773711,2627737111872850,STER,STER,0,
2012514,2773712,2627737121872850,STER,STER,0,
2012514,2773711,2827737111872850,STER,STER,0,
2012514,2773712,2827737121872850,STER,STER,0,
2012514,2773711,3427737111872850,STER,STER,0,
2012514,2773712,3427737121872850,STER,STER,0,
2012514,2773711,6827737111872850,STER,STER,0,
2012514,2773712,6827737121872850,STER,STER,0,
2012514,2773711,9227737111872850,STER,STER,0,
2012514,2773712,9227737121872850,STER,STER,0,
2012514,2787697,1027876970917735,SAXO,SAXO,0,
2012514,2787698,1027876980917735,SAXO,SAXO,0,
2012514,2787699,1027876990917735,SAXO,SAXO,0,
2012514,2787700,1027877000917735,SAXO,SAXO,0,
2012514,2919387,1029193870917735,SAXO,SAXO,0,
2012514,2787697,1627876970917735,SAXO,SAXO,0,
2012514,2787698,1627876980917735,SAXO,SAXO,0,
2012514,2787699,1627876990917735,SAXO,SAXO,0,
2012514,2787700,1627877000917735,SAXO,SAXO,0,
2012514,2919387,1629193870917735,SAXO,SAXO,0,
2012514,2787697,2227876970917735,SAXO,SAXO,0,
2012514,2787698,2227876980917735,SAXO,SAXO,0,
2012514,2787699,2227876990917735,SAXO,SAXO,0,
2012514,2787700,2227877000917735,SAXO,SAXO,0,
2012514,2919387,2229193870917735,SAXO,SAXO,0,
2012514,2773710,1227737101437111,USER,USER,0,
2012514,2845673,1228456731437111,USER,USER,0,
2012514,2852774,1228527741437111,USER,USER,0,
2012514,2874384,1228743841437111,USER,USER,0,
2012514,2874385,1228743851437111,USER,USER,0,
2012514,2919386,1229193861437111,USER,USER,0,
2012514,2928852,1229288521437111,USER,USER,0,
2012514,2773710,2827737101437111,USER,USER,0,
2012514,2845673,2828456731437111,USER,USER,0,
2012514,2852774,2828527741437111,USER,USER,0,
2012514,2874384,2828743841437111,USER,USER,0,
2012514,2874385,2828743851437111,USER,USER,0,
2012514,2919386,2829193861437111,USER,USER,0,
2012514,2928852,2829288521437111,USER,USER,0,
2012514,2773710,3227737101437111,USER,USER,0,
2012514,2845673,3228456731437111,USER,USER,0,
2012514,2852774,3228527741437111,USER,USER,0,
2012514,2874384,3228743841437111,USER,USER,0,
2012514,2874385,3228743851437111,USER,USER,0,
2012514,2919386,3229193861437111,USER,USER,0,
2012514,2928852,3229288521437111,USER,USER,0,
2012514,2773710,427737101437111,USER,USER,0,
2012514,2845673,428456731437111,USER,USER,0,
2012514,2852774,428527741437111,USER,USER,0,
2012514,2874384,428743841437111,USER,USER,0,
2012514,2874385,428743851437111,USER,USER,0,
2012514,2919386,429193861437111,USER,USER,0,
2012514,2928852,429288521437111,USER,USER,0,
2012514,2773710,1227737101593072,JANO,JANO,0,
2012514,2787697,1227876971593072,JANO,JANO,0,
2012514,2787698,1227876981593072,JANO,JANO,0,
2012514,2787699,1227876991593072,JANO,JANO,0,
2012514,2787700,1227877001593072,JANO,JANO,0,
2012514,2845673,1228456731593072,JANO,JANO,0,
2012514,2852774,1228527741593072,JANO,JANO,0,
2012514,2874384,1228743841593072,JANO,JANO,0,
2012514,2874385,1228743851593072,JANO,JANO,0,
2012514,2919386,1229193861593072,JANO,JANO,0,
2012514,2919387,1229193871593072,JANO,JANO,0,
2012514,2928852,1229288521593072,JANO,JANO,0,
2012514,2773710,1827737101593072,JANO,JANO,0,
2012514,2787697,1827876971593072,JANO,JANO,0,
2012514,2787698,1827876981593072,JANO,JANO,0,
2012514,2787699,1827876991593072,JANO,JANO,0,
2012514,2787700,1827877001593072,JANO,JANO,0,
2012514,2845673,1828456731593072,JANO,JANO,0,
2012514,2852774,1828527741593072,JANO,JANO,0,
2012514,2874384,1828743841593072,JANO,JANO,0,
2012514,2874385,1828743851593072,JANO,JANO,0,
2012514,2919386,1829193861593072,JANO,JANO,0,
2012514,2919387,1829193871593072,JANO,JANO,0,
2012514,2928852,1829288521593072,JANO,JANO,0,
2012514,2773710,2427737101593072,JANO,JANO,0,
2012514,2787697,2427876971593072,JANO,JANO,0,
2012514,2787698,2427876981593072,JANO,JANO,0,
2012514,2787699,2427876991593072,JANO,JANO,0,
2012514,2787700,2427877001593072,JANO,JANO,0,
2012514,2845673,2428456731593072,JANO,JANO,0,
2012514,2852774,2428527741593072,JANO,JANO,0,
2012514,2874384,2428743841593072,JANO,JANO,0,
2012514,2874385,2428743851593072,JANO,JANO,0,
2012514,2919386,2429193861593072,JANO,JANO,0,
2012514,2919387,2429193871593072,JANO,JANO,0,
2012514,2928852,2429288521593072,JANO,JANO,0,
2012514,2773710,3027737101593072,JANO,JANO,0,
2012514,2787697,3027876971593072,JANO,JANO,0,
